MWA_XRP_EUR,2017-11-15,0.175832,0.18009276,0.17576793,0.17840109,15333811.85977731,0.17769911,0.1777167
MWA_XRP_EUR,2017-11-16,0.17848242,0.22309294,0.17624987,0.19218559,99845338.6077893,0.19604109,0.18851584
MWA_XRP_EUR,2017-11-17,0.19143419,0.19944671,0.18511831,0.19157152,28251325.69062414,0.19256224,0.19272473
MWA_XRP_EUR,2017-11-18,0.19263517,0.19737151,0.18769387,0.1933466,12967505.32561418,0.19109333,0.19150339
MWA_XRP_EUR,2017-11-19,0.19372087,0.19924927,0.19069619,0.19536779,13654825.450342199,0.1945139,0.19441442
MWA_XRP_EUR,2017-11-20,0.19544698,0.20846002,0.19541052,0.20144120000000001,26016504.60893262,0.20291852,0.20243394
MWA_XRP_EUR,2017-11-21,0.20199036,0.2067732,0.19719619,0.19845353,23220504.17386272,0.20224538,0.20221455
MWA_XRP_EUR,2017-11-22,0.19853637,0.20539338,0.19853637,0.20270927,22747556.50377132,0.20132031,0.20129752
MWA_XRP_EUR,2017-11-23,0.20363069,0.20998659,0.20118235,0.20503447,27039832.81786254,0.20464441,0.20449213
MWA_XRP_EUR,2017-11-24,0.20436312,0.20507888,0.19736389,0.20286668,26839038.08846822,0.20186863,0.20196235
MWA_XRP_EUR,2017-11-25,0.20207996,0.20889456,0.20127565,0.20636545,18009299.41850239,0.20517819,0.20537655
MWA_XRP_EUR,2017-11-26,0.20704513,0.20704513,0.20142961,0.20349460000000003,14654026.86239683,0.20434599,0.204284
MWA_XRP_EUR,2017-11-27,0.20372902,0.20718383,0.20200096,0.20524528,19017850.32508088,0.20513485,0.20500585
MWA_XRP_EUR,2017-11-28,0.20532136,0.23474493,0.20523648,0.23381058,58041211.48527309,0.21891277,0.21739797
MWA_XRP_EUR,2017-11-29,0.23368275,0.23368275,0.19355023,0.20013207,69611012.02196278,0.21765918,0.21823726
MWA_XRP_EUR,2017-11-30,0.20127284,0.20962718,0.19053889999999998,0.20277551,37602467.82631762,0.20200874,0.20171699
MWA_XRP_EUR,2017-12-01,0.20200686,0.21302073,0.19427311,0.20874471,48252387.11294846,0.20433154,0.20377388
MWA_XRP_EUR,2017-12-02,0.20935699,0.21108307,0.2040891,0.20607753,14107470.72884294,0.20796175,0.20765005
MWA_XRP_EUR,2017-12-03,0.20610478,0.21217751,0.20092192,0.20521508,21326374.16172619,0.20745621,0.20762277
MWA_XRP_EUR,2017-12-04,0.20435345,0.20826260000000002,0.20243414,0.20747135,14895931.67629453,0.20609210000000003,0.20609701
MWA_XRP_EUR,2017-12-05,0.20763157,0.20763157,0.20125396,0.20189275,30496413.47947618,0.20388026,0.20405792
MWA_XRP_EUR,2017-12-06,0.20151042,0.20151042,0.18503083,0.18771544,49269412.88068164,0.19570935,0.19593793
MWA_XRP_EUR,2017-12-07,0.18757395,0.18991018,0.17424423,0.17465963,47831235.95813637,0.18353759,0.18358978
MWA_XRP_EUR,2017-12-08,0.17480535,0.20489199,0.17247531,0.19779591,55313850.62705766,0.19608952,0.19595613
MWA_XRP_EUR,2017-12-09,0.19822617,0.20467559,0.18921999,0.19580447,26498489.70608544,0.2001665,0.20014690000000002
MWA_XRP_EUR,2017-12-10,0.19699051,0.19794573,0.18732339,0.19020153,23596354.66164856,0.19213804,0.19215576
MWA_XRP_EUR,2017-12-11,0.18970349,0.20627877,0.18893247,0.20167976,32764117.51458169,0.1999854,0.19937107
MWA_XRP_EUR,2017-12-12,0.20193395,0.35731894,0.19945544,0.28656611,158086072.02617988,0.24622105,0.22948005
MWA_XRP_EUR,2017-12-13,0.29302413,0.41812931,0.28443569,0.39175773,143655338.31641594,0.36452767,0.36228102
MWA_XRP_EUR,2017-12-14,0.38979347,0.73066818,0.38277178,0.71398122,161665794.8160949,0.53726661,0.52966762
MWA_XRP_EUR,2017-12-15,0.71233476,0.71233476,0.52434556,0.62277259,84054013.29611713,0.6303437,0.63125844
MWA_XRP_EUR,2017-12-16,0.6178100999999999,0.68075294,0.61019761,0.62238204,40101826.42451155,0.63411619,0.63431643
